"","UC"
"F47124",-0.4303
"F20423",-0.3897
"F45500",-0.2406
"F33477",0.5895
"F3390",0.1365
"F29243",0.8425
"F451",0.6715
"F56611",0.3526
"F56443",0.6348
"F6057",-1.1556
"F52650",-0.1463
"F8926",0.2073
"F56197",1.1262
"F10531",-0.2059
"F32897",-0.8203
"F44951",-0.4991
"F24139",0.9057
"F55277",0.5492
"F19937",0.0733
"F59223",0.5391
"F38853",-0.4568
"F48836",0.4957
"F11225",0.202
"F6250",0.1214
"F40150",-1.3845
"F3800",-0.4199
"F4723",-0.3986
"F59681",-0.5711
"F51761",0.7493
"F61798",-0.43
"F60788",0.526
"F48596",0.955
"F31281",0.2253
"F47796",-0.5199
"F34926",-0.6355
"F41143",-0.7074
"F48627",0.3435
"F50810",0.2276
"F55284",-2.0007
"F3351",0.2062
"F24714",-0.1545
"F56545",-0.662
"F59155",-0.7837
"F4663",0.7597
"F31716",0.1941
"F23293",-1.5232
"F10152",-0.6304
"F44720",0.2236
"F64322",-1.1954
"F1841",0.4048
"F4173",0.1981
"F28987",0.1404
"F33030",-0.1051
"F9790",-0.0489
"F25804",-0.4234
"F6721",-0.2625
"F38728",-0.4676
"F23190",-0.8583
"F52026",-0.304
"F43659",-0.7814
"F56694",-0.8066
"F10818",0.1942
"F66928",-1.0543
"F19870",-1.7451
"F27416",-0.6724
"F56718",0.0286
"F7240",0.5536
"F30627",0.0435
"F49173",-0.307
"F36663",-0.3789
"F59309",1.2141
"F24401",0.1897
"F2481",0.3561
"F38911",0.5686
"F57087",-0.1857
"F39398",0.6281
"F6886",-0.3169
"F5436",-0.2517
"F49235",-0.3721
"F59491",-0.5952
"F27695",-0.4669
"F49388",-0.4878
"F56087",0.6762
"F59114",0.522
"F53635",-0.7004
"F36968",-0.4534
"F33764",-0.1227
"F57481",0.6303
"F33385",-0.3317
"F15393",-1.603
"F48485",1.6206
"F5628",-0.2682
"F6695",-0.3433
"F46870",-0.1732
"F10521",-0.2132
"F58420",0.117
"F60267",0.4991
"F49477",-0.5931
"F50257",-0.9598
"F53335",-0.6147
"F5494",-0.4294
"F21266",1.7756
"F24272",-0.8952
"F61508",0.3222
"F56178",-0.3433
"F60399",-0.5979
"F51535",0.1604
"F52157",1.2932
"F54759",-1.2191
"F56378",-0.7663
"F27539",-0.6611
"F24736",-0.311
"F5312",1.5399
"F2864",0.4143
"F13855",-0.4855
"F7848",-1.1137
"F64412",-0.3328
"F34665",0.7032
"F49123",-0.3429
"F48856",-0.3702
"F51797",0.9566
"F5360",-0.5139
"F66096",0.534
"F3508",-0.3934
"F29790",0.097
"F3173",-0.5926
"F8259",-0.0343
"F52368",-0.2581
"F47915",-0.0647
"F4763",-0.3148
"F32000",0.3222
"F33260",-0.3738
"F39795",-0.4452
"F54303",-0.7461
"F28646",-1.1225
"F61383",0.3691
"F530",-0.1783
"F7184",1.3076
"F8368",-1.4702
"F27048",-0.4418
"F63385",0.5657
"F55609",0.4545
"F17838",-0.4052
"F30761",1.0011
"F44451",-0.0573
"F47853",0.6064
"F41995",0.0491
"F38787",0.4722
"F64311",0.7269
"F5911",-0.7829
"F26460",-0.5736
"F28298",-0.8792
"F9670",-0.3198
"F26874",1.0378
"F24015",0.1675
"F29308",-0.209
"F54775",0.7365
"F42991",-1.1889
"F59882",-0.3988
"F2970",0.3548
"F50451",-0.5263
"F20705",0.7147
"F53161",-0.6293
"F21152",-0.9398
"F22914",-0.4715
"F297",-0.5442
"F2267",-0.532
"F50172",-0.1004
"F52551",0.5501
"F683",-0.3487
"F28851",-0.4379
"F50897",-0.2549
"F45491",-0.5821
"F14639",-0.5115
"F49593",0.7688
"F55003",-0.2663
"F37823",0.1777
"F52472",0.1883
"F54179",-0.2438
"F24868",-0.5328
"F31685",-0.677
"F25142",-0.099
"F52510",-0.4291
"F61068",0.3631
"F61560",0.5466
"F9480",-0.4787
"F5280",-0.5214
"F17734",-1.1929
"F35492",-0.4552
"F13661",-0.4987
"F36863",-0.5222
"F65232",-0.3168
"F47427",0.2337
"F9156",-0.4745
"F11971",0.4346
"F6766",0.02
"F29359",-0.799
"F65764",-0.4657
"F24165",-0.8213
"F50046",0.2773
"F56120",0.7583
"F59444",0.3575
"F5084",0.3322
"F61689",0.6997
"F400",-0.2816
"F53279",0.2001
"F10188",-0.5657
"F42266",-0.3454
"F7974",-0.0925
"F33086",0.2134
"F5682",-0.8878
"F19532",-0.2822
"F19546",0.7791
"F17634",-0.8259
"F24160",-0.2913
"F29476",0.507
"F25432",-0.0721
"F14202",-1.2368
"F54941",-0.1385
"F62816",1.0543
"F22765",-0.342
"F65924",-0.2809
"F57561",1.1427
"F52395",-0.1622
"F23501",0.1235
"F25588",0.6492
"F21135",-1.0025
"F48094",0.225
"F433",0.3215
"F47881",-0.4627
"F48502",1.4691
"F47552",0.0896
"F2526",-0.5135
"F29565",0.0748
"F59736",0.4428
"F48514",0.5405
"F47738",0.4344
"F23002",-0.6815
"F6390",0.4545
"F19168",-1.1227
"F2774",0.3414
"F10495",0.4554
"F43154",0.6698
"F35599",0.1925
"F32014",0.0254
"F62763",0.6919
"F4750",0.0762
"F8575",-1.4729
"F15936",1.6912
"F11707",0.3302
"F8495",-0.447
"F31096",0.6056
"F56384",-0.5489
"F7285",-0.178
"F54247",0.4754
"F50190",0.3229
"F45337",0.5662
"F31715",-0.6208
"F36247",0.2515
"F36301",-0.1699
"F18459",0.4698
"F10969",0.5199
"F49001",-0.3354
"F24544",-0.6117
"F8153",-0.43
"F9186",-0.6692
"F18793",-1.1406
"F26246",-0.1999
"F3063",-0.2852
"F21307",-1.0533
"F50293",-0.1525
"F33536",-0.3632
"F49809",-0.3133
"F7252",-0.3238
"F31913",-0.2362
"F4301",0.3735
"F30739",0.9681
"F6284",-1.1298
"F57547",0.3495
"F3041",-0.4702
"F5251",0.8045
"F32123",0.2604
"F59329",-0.5911
"F24396",0.1298
"F17678",-0.4789
"F16672",-0.6545
"F31243",0.2164
"F30555",-0.0942
"F57348",0.1975
"F47246",0.191
"F47824",-0.1411
"F54225",0.4668
"F26590",0.9626
"F40342",-0.4564
"F8640",0.1454
"F6338",0.2123
"F50224",-0.1643
"F50232",-0.549
"F22412",-0.0334
"F35981",-0.5156
"F45183",-0.2717
"F60392",0.5378
"F4330",-0.1703
"F23284",-0.8667
"F54255",-0.6287
"F20638",0.2976
"F44115",-0.3298
"F55600",0.1742
"F33352",0.1724
"F47183",-0.3973
"F33582",0.3369
"F23522",0.785
"F48728",0.5334
"F4196",-0.2607
"F8215",-0.1341
"F19213",-0.6268
"F6168",-0.4343
"F63109",-0.8819
"F54163",0.254
"F28288",1.159
"F4766",0.3228
"F3676",0.791
"F52732",-0.1545
"F59298",0.2583
"F35787",-1.2726
"F8697",0.575
"F50669",-0.482
"F54766",1.0305
"F57524",-0.3562
"F32828",-0.0098
"F65113",0.097
"F18449",0.3939
"F31295",-0.1651
"F46104",-0.432
"F37826",-1.6365
"F53211",-0.8554
"F7669",0.0487
"F26669",-0.7416
"F28541",-0.8986
"F49889",-0.148
"F22177",-0.715
"F7782",-0.4619
"F17233",-0.8939
"F6814",0.162
"F31559",0.1769
"F47212",-0.2582
"F11316",-0.6812
"F24724",0.0882
"F27892",-1.2103
"F36355",-0.1027
"F46240",-0.5726
"F51273",-0.474
"F51455",-0.2602
"F2495",0.9758
"F59760",-0.8728
"F15253",-0.9226
"F53244",0.0638
"F11205",-1.1103
"F33189",-0.0621
"F22750",-0.4815
"F5514",-0.6148
"F31165",-0.4078
"F8481",-0.6037
"F55576",-0.7343
"F7208",0.1747
"F61405",0.6736
"F48852",-0.2866
"F47798",0.931
"F47657",0.5717
"F3973",0.5624
"F3595",-0.6712
"F16786",-0.7289
"F45422",-0.9088
"F50165",0.2285
"F26714",-0.3729
"F23200",0.5936
"F28100",-1.1507
"F8983",1.2009
"F59382",0.1434
"F7952",-0.1773
"F40300",-0.2918
"F28971",0.3356
"F48387",-0.674
"F6133",0.445
"F3642",1.1518
"F10207",-0.4757
"F23641",-0.2841
"F64901",0.5747
"F51301",-0.8464
"F17609",0.3053
"F5517",0.3544
"F262",-0.2413
"F38620",-0.3358
"F35144",-0.2932
"F50956",-0.1386
"F17438",-0.2778
"F24956",-0.3159
"F34744",0.0493
"F58342",0.3576
"F57175",-0.4538
"F44118",0.4031
"F15341",-1.2604
"F60925",0.4654
"F61924",0.3512
"F8641",0.1505
"F13535",-1.2493
"F41980",-0.105
"F65040",-0.0534
"F55553",-0.2244
"F7916",-0.7979
"F56223",-0.5556
"F58930",0.0686
"F1537",0.463
"F16724",-0.5784
"F31212",-0.8862
"F62971",0.5608
"F53296",0.1118
"F50620",-0.0161
"F34707",-0.2933
"F43714",0.2277
"F51036",0.278
"F17232",-0.455
"F58295",-0.8446
"F32172",0.2013
"F64300",-0.32
"F27292",0.1443
"F30565",-1.0076
"F51608",0.2829
"F9985",0.0289
"F57973",-0.7614
"F51614",-0.2612
"F694",0.3339
"F20389",-0.3883
"F50742",-0.4313
"F493",0.2401
"F30172",-0.3683
"F44048",0.2994
"F34817",-0.621
"F45270",-0.5738
"F17555",-0.0204
"F52417",-0.1407
"F2929",-0.1598
"F16318",-1.0799
"F13776",0.2849
"F31122",-0.8813
"F25429",-0.9845
"F42037",-0.913
"F50250",-0.075
"F55332",-0.5932
"F55872",-0.7513
"F25183",-1.231
"F6603",-0.8917
"F67196",-1.0021
"F44020",-0.5517
"F18853",-1.5972
"F30784",0.512
"F11354",0.6966
"F49997",-0.2587
"F33279",-0.0646
"F56193",-0.6331
"F30716",0.8401
"F5036",-0.0013
"F10063",-0.7603
"F22793",-0.1316
"F49763",-0.0222
"F4959",-0.4702
"F51065",-0.1765
"F38144",1.0063
"F50860",-0.3483
"F5427",0.0369
"F25529",0.6071
"F3325",0.3894
"F13343",0.632
"F30637",-1.017
"F47176",0.1251
"F50156",-1.0792
"F11516",-0.213
"F52733",-0.228
"F20364",-0.3439
"F26121",0.5216
"F51030",0.1241
"F24063",-0.7154
"F12105",-0.1334
"F57122",-0.3321
"F36891",-0.2691
"F37639",-0.8655
"F21342",-1.0689
"F56730",-0.8369
"F26616",0.0762
"F64654",-0.2874
"F59414",0.6514
"F53123",-0.4101
"F48920",0.0658
"F47536",0.1297
"F10612",-0.1002
"F49827",-0.4322
"F25610",-1.6896
"F47567",-0.1112
"F54899",-0.7855
"F61920",0.7498
"F7167",-0.3971
"F2910",0.222
"F55904",1.2877
"F53698",-0.107
"F19337",-0.561
"F32410",-0.1495
"F48795",0.0985
"F29604",-0.661
"F49550",-0.5758
"F47551",-0.4799
"F43067",-0.346
"F1864",-0.2326
"F64539",0.5127
"F21834",-0.6825
"F10448",-0.0238
"F14213",-0.0073
"F57504",0.0128
"F46374",-0.4006
"F45886",0.1014
"F28843",0.0512
"F7337",0.2085
"F2354",0.195
"F66347",-0.6165
"F59399",-0.2582
"F60968",1.2382
"F53387",-0.2916
"F21571",-1.09
"F47378",-0.0949
"F8764",-0.2339
"F47564",-0.2666
"F3552",0.0531
"F7704",0.5576
"F49562",-0.0746
"F63214",1.4784
"F49138",1.1924
"F11158",0.1077
"F58464",0.3335
"F18802",0.1672
"F19824",-0.964
"F49847",-0.3525
"F30708",0.662
"F31530",-0.4822
"F47789",0.9933
"F30745",-0.2124
"F509",-0.0332
"F9798",-0.3823
"F36451",-0.2723
"F4153",-0.6114
"F60346",0.5245
"F49140",-0.1408
"F31690",-0.069
"F48798",-0.0861
"F56319",0.4675
"F2601",0.0619
"F1212",-0.2253
"F57103",0.4294
"F50070",0.031
"F51013",0.1132
"F7656",-0.6485
"F64060",-0.1775
"F18975",0.4478
"F60325",0.4324
"F31163",-0.1714
"F9707",1.0535
"F481",0.5216
"F38390",0.4135
"F24932",-1.1457
"F24703",0.347
"F52875",-0.2073
"F7618",-0.4035
"F56162",0.0273
"F55489",0.0465
"F10260",-0.3204
"F20462",0.2705
"F62892",0.5805
"F25019",-0.2489
"F46333",0.2262
"F4722",0.6443
"F47639",-0.9443
"F42930",0.1255
"F5459",0.4486
"F5134",-0.4798
"F50697",-0.102
"F55552",0.6522
"F18908",-0.0637
"F22102",0.9448
"F4671",0.4105
"F64033",0.042
"F58023",0.2166
"F11508",0.4362
"F48033",0.214
"F48295",0.3765
"F32731",0.5582
"F26814",0.1508
"F24310",-0.6375
"F32083",-0.2959
"F180",0.2799
"F35024",-0.4
"F5396",0.2627
"F53745",-0.088
"F58469",0.5667
"F4269",-0.714
"F62024",0.2753
"F5760",-0.2986
"F23193",1.4979
"F59646",0.5176
"F6729",0.131
"F3498",-0.3754
"F23131",-0.3006
"F45910",-0.4516
"F9189",0.7589
"F7562",0.3756
"F2312",0.8712
"F59892",-0.3115
"F20320",0.7745
"F58372",0.3238
"F54073",0.4324
"F8945",-0.3765
"F5030",0.324
"F5699",0.5889
"F66525",-0.4072
"F66342",0.3897
"F342",0.6085
"F35249",-0.3849
"F38924",-0.1041
"F57048",-0.2256
"F7259",-0.8263
"F58553",0.2492
"F49642",0.9995
"F45351",-0.5763
"F260",-0.2761
"F6812",0.2253
"F43122",0.3436
"F43768",-0.1887
"F4165",-0.2593
"F52947",0.4102
"F54747",0.7096
"F38199",-0.4819
"F27274",-0.1872
"F63931",0.5657
"F9025",-0.4801
"F20246",-0.2873
"F45206",-0.1229
"F2472",0.6222
"F22066",-1.0864
"F28997",-0.3494
"F22262",-0.2335
"F64350",0.4426
"F22943",-0.2383
"F6816",1.1613
"F50021",-0.2159
"F50223",0.5066
"F55634",-0.1564
"F27790",-1.0335
"F23694",0.1363
"F46891",0.2798
"F32175",-0.5522
"F32136",0.3607
"F50403",-0.1253
"F54060",-0.286
"F2819",-0.491
"F54855",0.2311
"F48703",-0.7723
"F29256",0.8258
"F51347",-0.2405
"F10832",0.2357
"F27995",0.8854
"F16357",-0.6594
"F18529",-1.1059
"F66083",0.6163
"F60443",0.9994
"F54707",0.2457
"F128",-0.0979
"F56707",0.2672
"F42078",-0.4489
"F62995",-1.3274
"F25990",-0.2503
"F65626",0.6653
"F21760",-0.6705
"F26498",0.6517
"F48498",-0.1384
"F48840",0.914
"F54253",-0.913
"F3494",0.1933
"F10397",0.2159
"F23224",0.6496
"F56691",0.6217
"F36551",-0.5846
"F7519",-1.5064
"F30338",0.5187
"F28578",-0.7441
"F60269",1.258
"F30225",0.4433
"F1473",-0.3682
"F9613",-1.1503
"F23159",-0.2686
"F15206",-0.8827
"F33916",-0.6182
"F35263",0.0712
"F64983",0.5072
"F35434",0.2157
"F44196",-0.1779
"F21064",-0.7889
"F38103",-1.0802
"F49924",0.6901
"F17042",0.5947
"F15203",0.3622
"F2859",0.7385
"F19536",1.25
"F3918",-0.2291
"F51580",-1.3283
"F53876",1.1142
"F34528",-0.7917
"F45435",0.2936
"F11803",-1.7082
"F1910",0.9418
"F37167",0.2471
"F37849",-0.3316
"F58849",0.4225
"F49395",-0.2247
"F64574",-0.4579
"F2300",-0.0052
"F56522",0.1269
"F24432",0.1393
"F25971",-0.9732
"F15593",-1.2813
"F51635",0.3473
"F7942",0.5592
"F28805",-0.5997
"F35687",0.334
"F59504",0.5458
"F46688",-0.0793
"F10049",-0.3059
"F19747",-0.159
"F63918",-0.5703
"F19906",-1.8975
"F50025",-0.2322
"F58917",0.1835
"F10031",0.1973
"F564",-0.7541
"F53610",-0.0907
"F31601",-0.4463
"F28908",-0.721
"F31547",-0.3945
"F56887",0.7371
"F59465",1.0993
"F55033",0.7247
"F48106",-0.468
"F45856",0.164
"F29314",-0.9864
"F32650",-0.7038
"F55132",0.5655
"F59068",0.124
"F57452",0.2916
"F7260",0.2539
"F34856",-0.8554
"F47384",-0.067
"F57633",1.0441
"F48392",-0.2893
"F24166",-1.0937
"F66155",0.4595
"F22471",-1.1849
"F20460",1.4272
"F1203",-0.6212
"F54869",-0.3111
"F58681",-0.8409
"F5228",0.6809
"F54018",-0.1253
"F59018",1.3696
"F44103",0.0322
"F56094",-0.8063
"F9283",0.8243
"F43973",-1.6517
"F29368",0.5196
"F50122",-0.2016
"F8722",-0.2232
"F1749",0.5974
"F15753",0.3119
"F52640",0.8597
"F34423",0.1197
"F30158",0.0929
"F55130",0.4612
"F23305",-0.0866
"F47456",-0.2357
"F13570",-1.6576
"F34985",0.3532
"F4667",-0.3087
"F18943",0.0907
"F9746",-0.3264
"F4912",-0.2405
"F8143",-0.7289
"F47169",-1.1683
"F326",-0.6044
"F12625",0.2433
"F39543",-0.1343
"F47375",-0.75
"F11629",0.223
"F25926",-1.206
"F26677",-1.8082
"F21600",0.46
"F30914",-0.4916
"F39756",-0.6728
"F18193",0.419
"F4178",-0.6071
"F47271",-0.3555
"F57603",0.7588
"F57372",-0.4726
"F53163",0.4622
"F32031",-0.2681
"F10642",0.0698
"F37449",-0.2325
"F48320",-0.7539
"F49635",-0.5759
"F18118",-0.9061
"F9195",-1.5624
"F41586",-0.4341
"F54083",0.5639
"F14326",0.7616
"F10999",-0.4208
"F48544",-1.1938
"F42696",-0.4941
"F4171",0.796
"F9327",0.3754
"F30123",-0.3149
"F48932",0.2635
"F24660",-0.0885
"F47157",0.2216
"F62053",-0.816
"F22189",0.373
"F53834",0.3699
"F66684",-0.6656
"F6968",-0.4284
"F11070",-0.0811
"F59160",0.3573
"F27204",-0.5104
"F54814",-0.1896
"F48173",-0.8345
"F48863",-0.1291
"F22034",1.0663
"F58967",0.2981
"F49731",-0.7453
"F11581",0.597
"F51022",-0.3659
"F29826",-1.3497
"F21063",0.3072
"F31026",0.4374
"F11570",-0.5801
"F13520",-0.749
"F60760",0.3617
"F54427",-1.0593
"F47432",-0.1624
"F53856",0.1871
"F34413",-0.401
"F27488",-0.7482
"F11460",0.1954
"F48186",-0.6918
"F2725",-0.3398
"F31322",1.1026
"F3546",-0.4859
"F54997",0.3117
"F62896",1.3123
"F55472",0.3145
"F268",-0.3702
"F29739",1.2614
"F29787",-0.4446
"F33228",-1.442
"F66837",-0.8996
"F50043",-0.2456
"F33072",-0.0656
"F6367",0.3181
"F50668",0.2625
"F33954",-0.1348
"F34646",-1.1153
"F51712",-0.6871
"F44316",-0.0735
"F7307",-0.7893
"F66527",0.4084
"F54476",-0.4701
"F49578",-0.2293
"F52610",0.2772
"F56361",0.1211
"F46312",-0.132
"F16986",0.7167
"F56272",-0.7634
"F40005",0.6897
"F57188",-0.448
"F2285",0.205
"F26519",0.2106
"F23956",0.8396
"F28014",-0.3682
"F47980",-0.5944
"F23639",-0.574
"F7731",-0.2122
"F56738",-0.8977
"F56656",-0.5924
"F44540",0.6988
"F15342",-1.3078
"F11690",0.2161
"F64457",0.4996
"F40000",-0.5249
"F9153",0.0895
"F47570",-0.1568
"F62009",-0.7228
"F7744",0.2233
"F12137",0.321
"F29129",0.3567
"F13516",0.4694
"F50945",-0.0854
"F59140",-0.3224
"F45177",1.044
"F34657",-0.8238
"F54990",0.3075
"F54403",0.4134
"F5731",-0.3248
"F23195",0.6139
"F59103",0.3275
"F63670",0.3829
"F56793",-0.3755
"F11621",-0.1154
"F65914",-0.4288
"F20997",0.633
"F21456",0.3144
"F19595",-0.2804
"F10899",0.8638
"F62471",-0.4208
"F2243",0.062
"F55437",0.681
"F59061",-0.5566
"F25784",0.456
"F4388",-0.5413
"F7366",-0.3341
"F66677",-1.0556
"F21582",-1.0708
"F56624",0.3344
"F44126",-0.0361
"F48434",-0.2017
"F23005",0.1335
"F47489",-0.6031
"F6387",-0.0151
"F7851",-0.1707
"F5974",0.1313
"F31140",0.1631
"F39654",-1.533
"F56532",0.0135
"F31613",0.4712
"F10174",-1.5444
"F24975",0.4313
"F38411",-0.067
"F33992",0.5878
"F2847",-0.1335
"F16746",-0.972
"F32229",-0.386
"F2841",-0.9741
"F9183",-0.1283
"F67214",-0.4234
"F60230",-0.7712
"F29430",-1.546
"F61016",-0.4913
"F60918",1.2254
"F11417",0.4684
"F59589",0.2807
"F52672",-0.1893
"F20194",-0.6466
"F61472",0.0811
"F22821",-0.6965
"F18624",-0.4726
"F23105",-0.4379
"F50343",-0.6133
"F56828",-0.577
"F48021",-0.3539
"F24622",-0.388
"F25613",-0.2418
"F54971",-0.3485
"F1117",-0.4208
"F40205",-0.2195
"F20517",0.8687
"F2125",0.2715
"F31206",-0.4277
"F23669",-0.5599
"F34652",0.1224
"F12003",0.4467
"F33804",-0.1716
"F58671",-0.5144
"F21362",-0.9847
"F22796",1.4212
"F29882",-0.8214
"F48226",-0.6196
"F7535",-0.3633
"F13613",-0.1243
"F29366",-0.5923
"F46",-0.6191
"F7209",-0.2091
"F54439",-0.2902
"F3003",-0.6201
"F64624",-0.3836
"F52541",-0.2706
"F5542",0.4342
"F57431",-0.6465
"F7317",-0.4571
"F9734",-0.5104
"F61566",-1.4895
"F54292",-0.3243
"F2251",-0.7635
"F23033",-0.0797
"F31161",-0.3419
"F64752",0.3384
"F31884",0.1775
"F10828",-0.4677
"F23381",-1.606
"F7092",-0.2861
"F29387",0.1298
"F49621",-0.3279
"F10510",0.2691
"F56441",-0.6305
"F32013",-0.2695
"F3821",-0.38
"F57498",-0.0227
"F2744",0.4
"F23028",-0.9153
"F51387",0.0223
"F51080",-0.0737
"F13978",0.2652
"F31610",0.2378
"F49213",-0.3294
"F53582",0.2265
"F244",-0.749
"F55620",-0.868
"F59728",0.3466
"F50832",0.2336
"F28870",-0.4576
"F20672",0.108
"F27740",0.4294
"F9358",-0.4082
"F36139",-0.1238
"F8674",-0.0794
"F47370",-0.312
"F52145",0.6467
"F5265",-0.0985
"F49786",-0.0994
"F20490",-0.1475
"F47270",-0.3253
"F53122",0.3338
"F45524",1.5589
"F19599",-0.6736
"F37392",-0.6454
"F43580",-0.6143
"F56775",-0.7277
"F49484",-0.4255
"F8801",-0.1521
"F15152",-0.4742
"F25583",-0.1725
"F20739",-1.0653
"F44586",0.5553
"F39188",-0.0701
"F23912",-0.3588
"F156",-0.5967
"F15452",-0.8241
"F11849",0.3844
"F32775",-0.5871
"F54894",-0.5406
"F59900",0.7906
"F66821",0.6692
"F28241",-0.1272
"F49293",-0.1429
"F26800",0.1309
"F30103",0.3504
"F34397",-0.1343
"F39123",-0.5904
"F50633",0.3495
"F34083",-0.7825
"F4372",0.5078
"F57252",-0.2166
"F56257",0.1061
"F34556",0.5937
"F47278",-0.254
"F57094",-0.4315
"F10115",0.2814
"F34048",0.0642
"F49947",-0.531
"F58294",0.0943
"F31535",-0.3698
"F30800",-0.6046
"F51710",-0.6999
"F12807",0.4692
"F4519",0.1777
"F9384",0.1153
"F52887",-0.1967
"F29074",0.533
"F54511",0.339
"F11071",-0.0305
"F23988",0.2899
"F8234",0.021
"F32810",0.1668
"F22385",0.3376
"F60681",0.1683
"F46364",0.2055
"F61976",0.4843
"F30334",0.4446
"F57506",0.1993
"F7150",-0.3497
"F32642",1.3973
"F29417",0.4627
"F64489",0.135
"F51355",-0.3836
"F21467",-0.4448
"F46878",0.1456
"F43574",0.268
"F4320",0.5316
"F31060",0.3854
"F59380",0.6746
"F65537",-0.4118
"F11332",-1.044
"F44201",-0.7207
"F49271",0.8162
"F6851",0.0378
"F15855",0.3148
"F48511",0.244
"F55121",0.1438
"F49492",-0.5331
"F4985",-0.0855
"F19654",-0.1478
"F62388",-0.71
"F5651",0.1115
"F44850",0.6018
"F55447",-0.3395
"F54692",0.2631
"F48416",-0.3811
"F26618",-1.2293
"F52935",-0.4408
"F31305",1.3874
"F65143",-0.315
"F51230",-0.0161
"F11109",0.2809
"F63",0.4732
"F31217",0.8695
"F27582",1.2398
"F27591",0.3587
"F23050",-0.0806
"F63606",-1.3092
"F14027",-0.2563
"F8172",1.1432
"F46220",-0.7313
"F56275",-0.8629
"F24435",-0.2949
"F12250",-0.9004
"F14154",-2.0489
"F5507",-0.12
"F11420",-0.1122
"F61933",0.0985
"F29225",0.6065
"F53327",-0.2896
"F8750",-0.2243
"F49059",-0.1742
"F59260",0.7075
"F64373",-0.1938
"F32401",-0.7211
"F25828",-0.2456
"F3712",-0.2337
"F48303",0.2989
"F5614",-0.3347
"F24586",0.1575
"F40117",0.2105
"F47802",0.0739
"F51558",-0.2447
"F11906",-0.4958
"F54660",-0.7027
"F31531",-0.355
"F38405",0.4042
"F8363",-0.4785
"F35695",0.0347
"F350",0.5998
"F52238",-0.1625
"F11646",0.0274
"F42028",-1.1684
"F5872",0.4612
"F7062",0.0927
"F10424",-0.838
"F31312",-0.7297
"F51173",0.0641
"F5197",0.1235
"F46885",0.2152
"F8103",-0.5488
"F17820",-0.5882
"F21284",-0.3345
"F48184",0.001
"F58616",0.399
"F11563",-0.1119
"F5149",-0.2428
"F32071",0.1339
"F34229",-0.9642
"F36245",-1.0051
"F66051",-0.6368
"F430",-1.1533
"F50777",0.0372
"F2332",0.2671
"F3176",-0.1988
"F50958",0.2451
"F50683",0.177
"F21791",-0.3888
"F49423",-0.2065
"F49487",-0.2088
"F53171",1.3318
"F49974",0.1124
"F64504",-0.8153
"F56290",-0.4882
"F28951",-0.7341
"F55648",-0.0364
"F53121",-0.2585
"F36701",0.6117
"F61",0.4238
"F30837",0.3858
"F7612",-0.3677
"F3100",-0.089
"F7828",0.8156
"F26762",-0.8343
"F40084",-1.3136
"F17143",-0.7604
"F47626",0.437
"F11974",0.2767
"F4280",-0.6234
"F10919",0.1199
"F6220",0.2319
"F10230",-0.8056
"F26799",-0.3849
"F10139",-0.2295
"F56892",0.1348
"F62449",0.3553
"F3808",0.6483
"F30193",-0.9853
"F44310",0.618
"F63557",1.5017
"F240",-0.4795
"F31782",0.6425
"F3483",0.2894
"F37868",-0.1747
"F17369",-0.4828
"F17248",-1.0259
"F57996",0.6915
"F36232",-0.7886
"F8687",0.1219
"F51581",-0.6216
"F12344",0.2275
"F32184",0.2498
"F39301",-0.3195
"F24837",0.2069
"F45608",-0.1561
"F22019",0.2992
"F26679",-1.6116
"F47845",0.0181
"F53967",0.4577
"F9064",0.1925
"F5358",0.0844
"F14984",0.6872
"F49956",0.1788
"F4285",0.0623
"F48633",1.1938
"F34086",-0.828
"F7865",0.1524
"F37354",-0.6046
"F5686",0.2841
"F32681",-0.3645
"F30636",-0.3153
"F34851",0.0952
"F57400",-0.296
"F52317",-0.4333
"F23765",0.118
"F2273",-0.4153
"F11501",-0.0289
"F33431",0.3848
"F11885",0.2524
"F42270",-0.2906
"F49596",-0.2894
"F29328",0.6357
"F50051",-0.1759
"F28247",-0.4582
"F2578",-0.069
"F52737",-0.613
"F55659",-0.5284
"F60414",-0.132
"F23442",0.4468
"F3095",-0.7163
"F5254",-0.3599
"F1322",-1.0554
"F9304",0.1107
"F43497",-0.3951
"F11447",-0.6327
"F53915",-0.6564
"F59316",1.0839
"F25269",-0.1236
"F12934",-0.709
"F53596",-0.0267
"F57357",0.3411
"F1821",0.4516
"F23926",-0.228
"F35655",0.5308
"F67231",0.2063
"F24342",0.2503
"F54482",0.6641
"F58329",-0.9132
"F62869",0.2859
"F11515",-0.7391
"F59072",-0.1807
"F31268",-0.6544
"F1616",-0.3084
"F48554",-0.4765
"F53713",-0.3144
"F31467",-0.3885
"F60936",0.8884
"F25590",-0.2321
"F1824",-0.0646
"F48915",0.2385
"F29562",-1.408
"F56813",-0.307
"F29145",0.4864
"F5100",-0.331
"F17023",-0.4395
"F62834",0.5754
"F49292",0.1716
"F57333",-0.2547
"F18191",0.6984
"F5070",-0.423
"F58355",-0.9714
"F62794",-0.8776
"F10640",0.2012
"F20021",-0.303
"F35509",-0.3061
"F55438",0.1267
"F49086",-0.0142
"F59031",0.0035
"F52306",-0.1455
"F2932",1.0484
"F8225",0.2803
"F8955",-0.3072
"F32149",0.3114
"F18913",0.3331
"F19920",-0.7267
"F1883",-0.1183
"F31128",0.7045
"F52639",0.4166
"F49989",0.9567
"F6394",0.6387
