"","CD.dys"
"F8733",0.4072
"F30380",-0.1777
"F28168",-1.1211
"F59395",0.3847
"F31728",-0.2481
"F15203",-0.1326
"F19163",-0.032
"F50914",0.3183
"F16011",1.3458
"F56124",0.4306
"F34837",-0.4153
"F2319",0.5347
"F36396",-0.1876
"F63887",-0.4147
"F49911",-0.866
"F45299",-1.2189
"F44757",0.1693
"F55524",1.2792
"F2916",0.3436
"F1625",0.2753
"F58667",0.009
"F52849",0.3911
"F29091",0.0256
"F65530",0.4939
"F1154",-0.9084
"F7697",0.1922
"F30836",0.433
"F51141",-0.0966
"F47004",-2.1092
"F52625",-0.2392
"F38773",-0.1336
"F8657",0.2467
"F6983",-0.9672
"F26788",1.033
"F1150",-0.6841
"F47614",-0.3126
"F65106",-0.0503
"F63534",0.2709
"F66522",0.0159
"F5588",0.6451
"F24434",0.8139
"F19072",0.02
"F7105",-0.5731
"F52494",-0.2497
"F50140",-0.884
"F54870",-1.8811
"F27022",0.2195
"F486",0.4417
"F45234",0.3159
"F30800",-0.7554
"F57351",-0.1911
"F39573",-0.1502
"F49926",-0.7536
"F56521",0.0734
"F28685",1.9106
"F2675",0.0341
"F1926",0.2666
"F5267",-0.166
"F50384",-0.576
"F2357",0.0277
"F61148",0.8414
"F39648",-1.2494
"F30983",0.26
"F23217",0.2425
"F31407",0.625
"F25716",0.5608
"F54805",1.6647
"F8929",0.1703
"F1455",-0.3998
"F42591",-1.3598
"F51955",-2.375
"F36217",-0.4912
"F50006",-1.329
"F33691",0.1896
"F12060",-0.6343
"F29925",0.3574
"F48016",-0.2
"F51229",0.2492
"F37279",-0.7156
"F14847",0.2446
"F31569",0.0221
"F40937",0.4777
"F49374",-1.0087
"F52930",0.0512
"F29275",0.3273
"F48554",-0.5378
"F56263",-0.0952
"F22383",1.7621
"F34260",-0.0995
"F10791",0.4339
"F55262",0.1314
"F40522",-0.3855
"F44266",-0.2217
"F62785",1.9639
"F8076",0.2165
"F31619",0.03
"F49382",-1.0544
"F52784",-1.001
"F3244",-0.1505
"F47067",0.066
"F731",0.1354
"F17305",0.2636
"F58025",0.7116
"F64134",-1.3477
"F8917",0.7945
"F12043",0.0572
"F24179",0.1653
"F59100",0.2402
"F43648",-0.1741
"F56384",-0.0574
"F15342",-0.3682
"F22451",0.9259
"F29520",-0.1393
"F881",0.6022
"F18371",-0.4688
"F62699",-0.1664
"F49697",-0.5313
"F7574",-0.3216
"F25892",-0.3383
"F53640",-0.8942
"F2263",0.0397
"F64754",-0.0449
"F61466",0.2197
"F39491",1.1042
"F16206",0.1958
"F30546",-0.0112
"F8728",0.323
"F64241",0.4401
"F4103",1.5804
"F65452",-0.3998
"F11012",-0.5833
"F5651",0.6655
"F26195",0.1403
"F41565",0.6256
"F58795",-0.9342
"F22751",-0.4607
"F62629",0.1738
"F10831",-0.7599
"F38778",2.4736
"F16793",0.6059
"F504",0.0111
"F60937",1.6264
"F47384",-0.0071
"F37392",0.025
"F41430",0.0265
"F59179",-0.6811
"F17730",-0.1881
"F27843",-0.8035
"F8101",0.818
"F36603",0.4494
"F46039",-0.9541
"F17218",-0.2922
"F64901",-0.4853
"F25130",-0.1402
"F5690",1.1477
"F51708",0.8037
"F49162",-1.0328
"F32392",0.8431
"F60935",1.4862
"F56482",-0.0519
"F52304",-0.1688
"F18656",2.0484
"F62024",0.3547
"F26442",-0.0413
"F29471",-0.1363
"F60963",1.7183
"F62254",-0.9816
"F56116",-0.5407
"F56817",1.3339
"F33746",-0.6655
"F44881",0.5091
"F25582",0.2091
"F43112",-0.2817
"F13243",1.1024
"F47703",-0.0296
"F31003",-0.1732
"F52808",0.1777
"F61654",-0.0888
"F65804",1.4384
"F65508",0.6187
"F7739",1.1389
"F27924",1.0134
"F11081",-0.2065
"F6382",0.0655
"F61280",1.9354
"F49371",-0.41
"F50901",0.0206
"F36775",0.0769
"F28806",1.3378
"F50297",-0.4569
"F56283",-0.4199
"F1638",0.6644
"F47140",0.6177
"F57178",0.4273
"F28454",1.7557
"F4809",6e-04
"F711",-1.8155
"F16108",0.5303
"F42772",0.1585
"F30647",0.0115
"F65294",-0.2872
"F30432",0.3609
"F50120",-0.5248
"F58447",0.4892
"F65514",-0.1487
"F42877",0.6837
"F57191",-0.6404
"F10601",-0.4921
"F38932",0.0238
"F10397",0.2673
"F45274",-0.0153
"F55266",0.6726
"F30224",0.2615
"F9183",0.3928
"F41420",-0.0333
"F47973",0.0598
"F56048",-0.5532
"F29552",0.1061
"F30634",-0.0029
"F11158",0.5843
"F2336",0.6319
"F27400",-0.0416
"F7864",0.4506
"F6774",-2.0071
"F59313",0.8747
"F344",0.215
"F51288",1.0444
"F52077",-0.5402
"F52368",-0.6164
"F7192",-0.1141
"F7664",-0.3335
"F33022",-0.8069
"F51530",0.0165
"F34196",-0.1886
"F17105",0.7341
"F3154",-0.3236
"F32527",0.5304
"F5256",-0.499
"F47953",3e-04
"F11236",0.593
"F47446",0.2596
"F48371",1.3348
"F57012",-1.8548
"F16419",0.5571
"F1158",0.4791
"F26448",0.2243
"F53766",-0.1394
"F22455",0.7207
"F26027",0.1418
"F1106",-0.0797
"F5436",0.0443
"F18411",0.9259
"F65258",-0.3684
"F49288",-0.8437
"F19744",0.5324
"F51862",0.0089
"F21916",0.2105
"F41226",1.7407
"F11588",-0.0568
"F26486",-0.0395
"F51977",1.8583
"F56126",-0.5454
"F31088",0.0949
"F12045",-0.0366
"F6519",-0.6228
"F48074",-0.3416
"F51363",0.0502
"F55190",0.7445
"F34745",-1.3906
"F60763",1.3599
"F47194",0.1704
"F57449",-1.8721
"F46994",0.3454
"F30335",1.4202
"F9171",-0.0398
"F1335",-0.4558
"F11974",-0.338
"F10228",-0.0697
"F8562",-0.1092
"F2951",-0.2052
"F38212",-1.1517
"F140",0.1299
"F52748",-0.8426
"F21935",-0.2787
"F16570",0.0262
"F4369",0.873
"F10400",-0.363
"F7544",-0.2234
"F56669",-0.2801
"F56775",0.052
"F2368",-0.0683
"F9854",0.2769
"F30733",0.1773
"F47707",0.0097
"F19298",1.6202
"F42064",-1.598
"F12031",-0.2315
"F32794",0.1044
"F4952",0.2046
"F7336",-1.4479
"F220",0.7378
"F9309",-0.7759
"F12080",-0.1596
"F51321",0.0478
"F62292",1.1614
"F56141",-0.3606
"F21307",-0.5
"F44106",0.0693
"F52401",-0.0408
"F6664",-1.3715
"F37989",-0.2378
"F50933",-0.0267
"F54290",-0.1812
"F2314",0.4373
"F47232",-0.363
"F55345",-0.6926
"F11786",0.1395
"F4003",-0.7266
"F8192",0.0934
"F10033",0.4319
"F61612",2.1937
"F58245",0.5444
"F49043",-0.7631
"F13682",-0.1016
"F47702",-0.147
"F34186",-0.4114
"F59254",1.5008
"F17171",0.2499
"F29861",-0.4375
"F50957",-0.4737
"F10447",0.2616
"F43328",-0.9883
"F30492",2.0304
"F52685",-0.6758
"F11359",-0.3604
"F52875",0.1891
"F11352",0.2026
"F30455",0.8585
"F63005",-1.3019
"F51072",0.2721
"F26862",0.1056
"F17471",-0.1988
"F787",-0.6795
"F48098",-0.0082
"F7684",1.7003
"F54475",-0.4343
"F7994",-0.1436
"F52643",-0.1521
"F26234",0.5212
"F22387",1.2651
"F43712",3.2941
"F2638",-0.1934
"F25813",1.4617
"F28578",-0.0734
"F28367",0.2567
"F30318",0.2773
"F53592",-0.5469
"F55475",0.3427
"F2014",0.073
"F19685",-0.6977
"F47239",0.2869
"F6084",-0.0606
"F18644",0.2705
"F44061",-0.1386
"F40661",-0.2311
"F55609",-0.0204
"F26144",-0.2235
"F28182",-0.4158
"F59211",0.4395
"F49981",-1.0471
"F24858",0.833
"F54638",1.0071
"F22034",-0.7582
"F29679",0.3998
"F40655",-0.0032
"F51314",-0.1862
"F22806",0.2775
"F51346",0.2548
"F51183",-0.3582
"F13638",0.3167
"F63493",-1.5761
"F3912",-0.5341
"F54943",1.1175
"F51909",0.6944
"F36662",0.3335
"F46051",2.869
"F22360",2.1221
"F31065",0.1654
"F52609",-0.1627
"F46998",-0.194
"F53177",-0.0694
"F37791",1.3224
"F7961",-1.2037
"F43855",-0.4809
"F11762",-2.8702
"F40005",-0.2454
"F65054",-0.1423
"F1811",0.2494
"F7978",2.3355
"F52425",0.0467
"F29298",-1.435
"F23537",0.9412
"F27852",0.4034
"F46360",0.3548
"F51550",-0.8688
"F9251",-0.1776
"F1102",0.224
"F34561",0.6251
"F53339",0.3258
"F62533",-0.3719
"F33081",0.1893
"F54459",1.1288
"F12061",-0.3972
"F16515",-1.1444
"F50347",-0.6933
"F11825",-0.5548
"F51559",0.4146
"F26939",0.451
"F539",-1.132
"F60613",0.3135
"F1081",0.1546
"F11279",0.6057
"F38704",0.6015
"F59638",-0.8377
"F20691",-0.2334
"F660",0.7216
"F30889",-0.1245
"F42631",-0.9027
"F20013",-0.1017
"F31859",0.1223
"F47198",0.5513
"F60558",1.2692
"F20662",-0.3188
"F29595",-0.5435
"F8881",-0.0071
"F58692",-0.3161
"F7533",0.5639
"F4244",0.7835
"F24360",2.2568
"F64753",-0.4994
"F12470",-0.1968
"F25176",0.0346
"F34448",-0.7576
"F42734",0.4709
"F19607",0.699
"F7508",-0.0757
"F2072",0.5558
"F1447",0.1133
"F56339",-0.0972
"F42411",-1.2512
"F12195",0.5918
"F27818",-0.1836
"F50742",-0.3965
"F39553",-1.6326
"F47607",-0.0681
"F17657",0.0283
"F2536",0.8297
"F30977",0.309
"F58914",0.9139
"F5680",-0.2376
"F28945",-0.0034
"F50828",-0.0271
"F52949",0.55
"F12374",-0.2117
"F47552",-0.041
"F17230",0.0871
"F6266",-0.3874
"F41654",-1.4531
"F11673",-1.3238
"F43368",1.2365
"F60660",3.2751
"F29931",0.7508
"F59414",-0.1059
"F65256",-0.2627
"F53241",0.011
"F13470",0.0141
"F45167",-0.0465
"F7987",0.2587
"F9634",-0.0314
"F15899",0.4843
"F35271",-0.3787
"F43944",0.51
"F36723",0.1288
"F53050",0.5811
"F56320",0.0843
"F54195",0.1009
"F51759",0.4402
"F4596",-0.5131
"F50174",-0.0266
"F49609",-1.0896
"F4803",0.7953
"F4929",1.1723
"F13774",-0.2752
"F49634",0.4775
"F65418",-0.6796
"F47138",-0.5862
"F29942",0.1962
"F47164",-0.501
"F1445",-0.1931
"F47235",-1.008
"F4701",0.552
"F751",-0.3172
"F10956",-1.4344
"F5134",0.7866
"F11561",-0.1925
"F14278",0.2614
"F22855",-0.9431
"F55694",-1.1127
"F15903",0.7107
"F6112",-0.0698
"F49187",0.2548
"F43986",-0.6686
"F4451",-0.1486
"F2566",0.0174
"F63729",0.1341
"F36325",1.8787
"F39362",-0.1608
"F52656",-1.0099
"F10335",0.1217
"F63811",1.5378
"F57212",-0.9933
"F14561",1.1892
"F53365",-0.0378
"F6151",1.8902
"F37783",-1.7476
"F21702",0.4133
"F25439",0.2046
"F56307",-0.2484
"F17248",0.3708
"F43755",0.2948
"F50756",-0.8139
"F27200",0.0832
"F30639",0.6187
"F1907",1.6554
"F31293",0.1773
"F41802",-0.224
"F19426",-0.0553
"F59173",-0.4023
"F7205",0.1283
"F23912",-1.4247
"F30740",-0.3094
"F52215",-0.668
"F65252",-0.5579
"F5190",0.5291
"F49157",-0.9902
"F11420",-0.4394
"F27029",-0.9658
"F3804",0.4071
"F48442",-0.1149
"F31332",0.3782
"F185",0.0608
"F43566",-0.1407
"F56758",0.0433
"F50199",-0.3643
"F17908",-0.1029
"F16462",0.3474
"F51313",-0.3861
"F24122",-0.3864
"F42870",0.2752
"F47788",-0.3087
"F49419",-0.8572
"F63523",-0.1896
"F36752",0.8481
"F63156",0.9966
"F1546",-0.248
"F42902",-0.1203
"F13345",0.5454
"F37970",0.872
"F21380",-0.3035
"F50798",-0.2647
"F6998",0.0249
"F62656",1.2075
"F5461",0.549
"F63284",-0.2051
"F43827",-0.0709
"F48206",-0.2327
"F62970",0.8692
"F4143",-0.4033
"F36442",-0.2991
"F2840",0.2111
"F4476",0.1527
"F16661",0.3905
"F16854",0.3899
"F58781",-0.4367
"F25630",0.4421
"F12672",-0.312
"F12057",-0.4687
"F57213",-0.3404
"F30516",0.0154
"F13959",-0.3012
"F53717",-0.0512
"F17484",0.278
"F51835",0.1229
"F2250",-0.2173
"F30933",-0.0872
"F5654",-2.7057
"F45177",0.425
"F7419",-0.0617
"F48408",-0.2725
"F22098",0.1909
"F10281",1.0731
"F54515",-0.0054
"F33293",-0.673
"F25336",0.0574
"F36297",-0.6751
"F272",-0.0362
"F3505",0.4499
"F26441",0.7489
"F30942",-0.0826
"F31495",-0.01
"F43617",-0.3184
"F42032",1.3574
"F52707",0.4868
"F28648",-0.1264
"F3753",0.122
"F30790",0.1368
"F64821",-0.3677
"F8777",0.5153
"F11043",0.0062
"F16131",-0.6145
"F18776",0.2343
"F28394",-0.0678
"F65866",1.1734
"F20739",-0.6566
"F47505",0.0603
"F5489",0.2094
"F52171",-0.1291
"F12027",-0.358
"F14569",-0.046
"F25596",0.6138
"F35914",-0.7686
"F27786",0.32
"F63185",-0.5171
"F3676",0.455
"F13489",-0.4115
"F920",0.9245
"F12395",1.977
"F36608",0.4741
"F52812",-1.0043
"F59764",0.0426
"F58882",-0.5392
"F65114",0.1423
"F1760",-0.9227
"F5635",1.9387
"F43929",-0.2549
"F51307",0.862
"F42774",0.0314
"F23960",-0.4399
"F31681",0.0964
"F8765",0.6008
"F28803",0.1989
"F59480",0.2332
"F48558",-0.0789
"F47688",-0.0782
"F33138",-0.5159
"F925",1.3421
"F25598",0.2474
"F37692",-0.3037
"F49945",-0.9884
"F43213",-0.0163
"F20684",-0.2584
"F37686",-0.107
"F285",-0.2942
"F33254",0.2156
"F52469",-0.8636
"F40076",-1.0112
"F24979",-0.6737
"F17799",1.0778
"F44032",-0.0323
"F57606",0.4057
"F51243",0.5889
"F25587",-0.5996
"F57935",1.7452
"F36490",-0.5305
"F54636",-0.947
"F30844",-0.3951
"F22294",0.8683
"F25690",0.2408
"F20804",-0.903
"F1674",0.551
"F23769",-0.2009
"F16843",0.4131
"F6258",-0.2051
"F56429",0.0105
"F59469",1.0769
"F47119",0.6268
"F48739",-0.2101
"F27168",0.2243
"F43360",0.1112
"F54719",0.3098
"F1419",-0.7286
"F58777",0.0612
"F3874",1.0942
"F15965",1.6
"F55293",-0.6571
"F42445",-0.031
"F61947",0.3153
"F30496",-0.0535
"F29426",-0.695
"F3569",0.0462
"F30324",0.0256
"F22370",0.1129
"F19794",0.0523
"F32041",0.105
"F20026",0.9477
"F61792",0.7072
"F27815",-0.311
"F56933",-0.4269
"F58544",1.075
"F2045",-0.5971
"F52992",0.3173
"F25653",0.1636
"F53200",-0.1583
"F35679",0.7851
"F32345",1.0454
"F40187",0.5309
"F61405",-0.1397
"F14850",0.2733
"F51499",0.8051
"F52848",-0.1164
"F51111",-0.0123
"F53682",0.3796
"F22729",-0.5094
"F5149",0.5501
"F16151",-0.2509
"F48434",0.0261
"F14884",-0.655
"F26814",-0.5395
"F38427",-0.1598
"F63638",-0.1966
"F28147",-0.7243
"F35711",-0.3515
"F50115",0.0239
"F54694",0.883
"F55878",1.4481
"F4167",-0.3204
"F5536",0.4042
"F37396",0.492
"F25436",-0.6359
"F9205",1.3039
"F56022",0.0633
"F2369",-1.0652
"F6871",0.2925
"F48549",-1.2199
"F56483",-0.2094
"F8951",-0.1108
"F53266",-0.3851
"F45528",0.254
"F55260",-0.262
"F6605",0.981
"F8816",0.4596
"F11824",-1.3455
"F24426",0.0565
"F31801",0.0524
"F5962",0.6694
"F48743",-0.7426
"F64820",-0.0056
"F12909",0.2165
"F11406",-1.696
"F39011",-0.2056
"F1186",-0.114
"F42559",-0.0344
"F45666",-0.0018
"F46711",-0.0059
"F9071",0.0639
"F6410",2.0266
"F13006",-0.5622
"F55704",0.6001
"F59444",-0.0833
"F66105",-0.3642
"F26674",1.9828
"F54765",-0.1391
"F1534",0.3554
"F809",-0.0144
"F12600",-0.039
"F52960",0.1123
"F1202",-0.0523
"F55046",-0.4773
"F51225",-0.0801
"F10321",0.6935
"F15517",0.9921
"F65537",0.1816
"F11757",0.2867
"F27823",0.1066
"F41224",0.3015
"F1531",0.0596
"F4357",-0.9939
"F491",-0.4364
"F52970",-0.5481
"F15336",0.8691
"F61029",2.2681
"F57875",-0.5941
"F34912",0.6519
"F51500",-0.2755
"F60394",0.5633
"F64864",0.088
"F49320",-0.4577
"F52427",-0.5308
"F11432",0.1293
"F31447",0.2571
"F61614",0.1405
"F10134",0.603
"F16916",0.6867
"F32089",-0.2431
"F11615",0.0333
"F32672",0.0343
"F30199",0.139
"F7095",-0.1015
"F30377",-0.0561
"F47831",-0.2269
"F3073",-0.2181
"F54835",0.3768
"F47219",-0.3932
"F13813",-0.0096
"F59728",0.3621
"F11897",1.2059
"F28243",-0.485
"F34041",-0.6419
"F61534",0.4282
"F61384",2.8296
"F45328",-0.9824
"F31361",0.0292
"F36750",-0.3463
"F55779",-0.4638
"F31817",-0.5826
"F62683",0.2139
"F62425",0.7107
"F51544",-0.1406
"F48330",1.4867
"F53783",-0.0562
"F51822",0.098
"F63490",1.4997
"F3500",0.0505
"F61575",1.349
"F17530",-0.3086
"F56292",0.5228
"F12058",-0.2827
"F34744",-0.1763
"F55303",-0.6744
"F17109",0.3027
"F35908",-0.5777
"F50323",-0.9602
"F64141",0.5029
"F359",1.4587
"F16261",0.1354
"F53915",-0.627
"F53210",-0.0108
"F22848",-1.2359
"F48895",-0.5561
"F63994",3.3008
"F65097",-0.2715
"F17958",-0.7796
"F47640",-0.6208
"F56298",-0.4416
"F17671",-0.194
"F34085",-0.0291
"F34357",-0.5602
"F43764",-0.1232
"F51026",0.236
"F51640",0.0575
"F49424",-1.5227
"F48779",-0.1638
"F46547",1.3
"F34021",0.2772
"F38794",-0.0317
"F9759",0.0909
"F13233",0.0438
"F23399",0.2786
"F56577",2e-04
"F20269",-0.1506
"F2146",-0.2226
"F6376",0.316
"F22247",1.1776
"F31719",0.6701
"F52007",-0.2846
"F47105",-0.4109
"F14407",0.7776
"F15504",1.0876
"F30657",0.2541
"F58787",0.8112
"F66252",-0.4614
"F1207",0.8284
"F39151",1.8884
"F51735",-0.2617
"F10079",-0.452
"F62896",1.5279
"F28682",-0.4975
"F57349",-0.3573
"F979",0.5282
"F4671",1.0776
"F29797",0.3472
"F34597",-1.1552
"F51126",0.2063
"F24735",-0.2347
"F44122",-0.8321
"F25821",1.024
"F59311",0.6209
"F54495",-0.0743
"F5043",-0.123
"F21841",0.4632
"F54470",0.8623
"F61568",0.8758
"F61469",0.6713
"F14802",-0.7744
"F29194",-0.0115
"F61664",1.34
"F53310",0.1986
"F22314",-0.2428
"F52952",-1.1859
"F2969",-1.0615
"F12066",-0.397
"F39078",0.0413
"F65036",0.1309
"F2602",0.5816
"F10102",-0.1178
"F8581",-0.3997
"F29940",0.5237
"F56206",-0.164
"F6449",0.6891
"F9697",0.4302
"F9442",-0.0497
"F37126",-0.135
"F63740",-0.3394
"F51078",-0.0427
"F51572",-0.0776
"F1979",-0.5018
"F24978",-1.0173
"F55012",-0.4487
"F38893",0.3003
"F53861",-0.7937
"F50217",-0.7027
"F1938",-0.8971
"F47302",-0.3451
"F34439",1.2345
"F19801",-0.1181
"F30303",0.1364
"F47028",4.7977
"F52293",-0.1342
"F27274",-0.0895
"F9474",0.5748
"F63153",1.0104
"F28353",0.2946
"F11640",-0.1395
"F49989",-0.5444
"F52456",-0.3973
"F477",0.3475
"F41002",0.3032
"F53775",0.0615
"F64311",0.093
"F51861",-0.1778
"F47166",-1.4161
"F62324",2.061
"F25181",1.1045
"F29795",-0.3675
"F1520",-0.4705
"F33492",0.3855
"F38452",-0.3614
"F16532",0.4328
"F1209",0.1374
"F35062",-0.0163
"F2799",0.0731
"F3168",-0.3379
"F56353",-0.3973
"F6304",-0.0874
"F12544",-0.6073
"F46268",-0.1851
"F5658",0.1552
"F30402",0.0863
"F32488",0.1403
"F52290",-0.1669
"F15699",0.0678
"F51177",-0.5264
"F60951",0.1204
"F5417",-0.0514
"F11430",0.1317
"F59069",-0.2422
"F23080",-0.759
"F39920",-1.5976
"F61671",1.1356
"F26549",0.4751
"F6324",-0.4639
"F2626",0.1296
"F23298",0.8108
"F28719",-0.0158
"F47055",-0.1904
"F51043",0.3154
"F48164",-0.2812
"F50034",-0.6971
"F2081",0.4735
"F54846",0.1688
"F16367",0.1088
"F49236",-0.3523
"F51872",-0.7048
"F50143",-0.8483
"F21023",0.5655
"F52744",-0.2609
"F48362",-0.0931
"F4630",-0.0168
"F1766",-0.4729
"F27790",0.8906
"F31409",0.6746
"F3364",0.7147
"F6206",-0.2264
"F38198",-0.0463
"F66525",-0.5266
"F892",0.5927
"F1171",-0.1741
"F1284",0.5624
"F6606",0.17
"F48617",-0.0949
"F27196",-0.4126
"F40553",-1.2888
"F48435",-0.1932
"F47851",-0.0246
"F52621",-0.2452
"F64541",0.2458
"F9726",0.3232
"F40243",-0.093
"F47381",0.2409
"F7589",-0.4658
"F18796",0.7444
"F34880",-0.441
"F46985",0.2548
"F53178",0.9737
"F56240",0.2472
"F66347",-0.0179
"F65296",-0.1904
"F3120",0.0968
"F49968",1.9686
"F10921",-0.6342
"F29204",0.5596
"F56499",0.9803
"F42287",-0.6638
"F47641",-0.4194
"F6669",-2.2417
"F56777",-0.122
"F63641",0.0073
"F2404",-0.5723
"F44081",-0.7709
"F27517",0.2129
"F35111",-1.6728
"F44147",-0.054
"F51516",0.0208
"F20214",-0.1568
"F11133",-0.4405
"F48203",-0.3049
"F3265",0.2942
"F47379",0.007
"F56303",-0.3571
"F24420",-0.1271
"F34999",-0.5143
"F25761",0.3432
"F49748",0.0819
"F51196",-1.2685
"F1082",-0.5859
"F10294",0.4412
"F25544",0.0421
"F5554",0.7783
"F26692",0.1287
"F55941",-1.9697
"F42351",-0.5973
"F39430",0.1861
"F52749",0.5366
"F47685",-0.1713
"F30262",0.1822
"F36686",-0.3606
"F47836",-0.1341
"F11324",1.6
"F26640",-0.0691
"F48278",-0.0977
"F37387",0.5466
"F30722",0.2735
"F52491",-0.2036
"F50265",-0.6143
"F8122",0.3823
"F59305",0.1068
"F52388",-0.1881
"F2418",0.1402
"F18870",-0.3688
"F58191",0.4686
"F32974",-0.1229
"F3010",0.0922
"F51037",-0.0387
"F31086",0.441
"F47939",-0.1196
"F51405",-0.501
"F25771",-0.58
"F53025",-0.0062
"F28831",-1.1523
"F61057",-0.1679
"F14771",1.8671
"F57405",-1.0411
"F8773",-0.2571
"F53857",-0.2792
"F26037",0.1175
"F1208",0.0478
"F21005",0.0207
"F20333",-0.0115
"F16534",0.3824
"F53695",-0.3555
"F39627",-1.1126
"F42461",0.1211
"F15486",0.5014
"F11090",0.0574
"F36593",0.3034
"F3176",-0.5404
"F52287",0.4548
"F1628",-0.4093
"F65519",0.2042
"F13356",0.1565
"F40052",-0.1662
"F28832",0.2974
"F2730",0.2021
"F13536",1.4751
"F57329",-0.1395
"F28757",0.2927
"F30588",-0.6881
"F51847",-0.0394
"F56272",-0.9858
"F36890",-0.0083
"F19836",-0.5548
"F54262",0.2051
"F27420",-0.153
"F61945",2.6325
"F15257",1.8024
"F1717",0.3092
"F12157",1.6259
"F26864",1.6068
"F9688",-0.1031
"F56845",0.5381
"F10638",1.2233
"F10826",0.0167
"F40062",0.1723
"F13641",0.4975
"F54999",8e-04
"F41920",0.2182
"F34272",0.3357
"F46902",0.785
"F2436",-0.3964
"F13224",0.1323
"F59452",0.8119
"F63218",0.7708
"F48780",-0.3557
"F30706",0.1469
"F31221",-0.0892
"F1727",-0.053
"F22048",-0.4118
"F56861",-0.5629
"F58853",-1.363
"F59335",0.2015
"F26504",0.6855
"F36479",-2.0409
"F25178",0.5501
"F52036",-1.8856
"F55240",-1.0899
"F7454",0.4156
"F6870",-0.0155
"F9468",-0.2826
"F28862",-0.0682
"F21993",0.3535
"F38601",-0.6355
"F61359",0.2772
"F11598",-1.5084
"F1472",0.0241
"F8046",0.1825
"F33519",0.3027
"F58095",-1.3215
"F1244",0.881
"F15642",-0.6252
"F54050",-0.6172
"F49331",-0.4063
"F5856",0.5248
"F9238",0.2392
"F25980",0.4333
"F49847",-0.9691
"F56904",-1.0548
"F58115",0.268
"F51998",-0.7613
"F59234",0.665
"F12",-0.1973
"F53148",-0.1004
"F64543",-0.6063
"F23173",0.8508
"F54504",0.444
"F57025",-1.6531
"F54456",0.7912
"F30003",0.137
"F60045",-0.3514
"F20540",0.5899
"F6143",-0.9318
"F32775",-0.357
"F48133",-2.3429
"F27323",0.342
"F40323",0.6807
"F58354",0.3838
"F33668",-0.6268
"F40608",-0.7712
"F31989",0.1478
"F53238",0.0282
"F10505",-0.3089
"F8594",0.224
"F30012",-0.2614
"F47646",0.2726
"F7620",1.8146
"F64823",-0.5154
"F47770",0.1375
"F42376",0.3074
"F55775",1.075
"F5323",-0.1269
"F48721",0.4107
"F17242",0.5854
"F29728",0.1717
"F30118",-0.4085
"F62621",0.7846
"F48448",-0.132
"F17869",0.024
"F25795",-0.6838
"F41590",-0.2625
"F3791",1.291
"F38636",0.0489
"F270",-0.273
"F43849",2.3623
"F27332",0.1297
"F33946",0.4196
"F52786",-0.0953
"F10604",0.102
"F59237",1.3407
"F55220",-0.0641
"F24",0.1415
"F48991",-0.0708
"F46255",0.3972
"F60012",0.6336
"F47955",2.7248
"F14752",0.41
"F22470",0.0497
"F9301",1.0087
"F48911",1.2357
"F51028",-0.2899
"F55008",-0.0038
"F66993",-0.3301
"F1416",0.0716
"F16718",-0.7868
"F7415",0.0286
"F34606",-0.2697
"F59553",0.7933
"F54608",0.4053
"F54368",0.4506
"F10864",-0.0895
"F30768",-0.0357
"F15572",0.1592
"F45804",0.91
"F52333",-0.0858
"F55977",-0.8071
"F34900",0.3358
"F62437",1.1226
"F32582",0.5681
"F50956",0.17
"F13607",0.3625
"F44231",-0.3087
"F59253",0.0749
"F49947",-0.6799
"F58880",0.0751
"F28597",0.1869
"F28751",0.054
"F25571",-0.3909
"F52657",0.0715
"F30361",0.5074
"F2224",-0.1653
"F15496",-0.8487
"F33639",0.0689
"F48081",0.8019
"F4648",0.5346
"F7337",-0.7921
"F1535",0.2393
"F12056",-0.4266
"F1775",0.1407
"F27298",-0.0439
"F27403",0.1068
"F2106",-0.0255
"F2371",-0.2638
"F58981",0.2885
"F2881",-0.2717
"F1413",-0.0985
"F7906",-0.9819
"F29879",-0.0721
"F8005",-0.94
"F24378",-0.844
"F25244",-0.5535
"F47313",-0.1935
"F52155",-0.506
"F55015",0.1757
"F16715",-0.963
"F51656",0.0178
"F52884",0.3253
"F65753",0.7298
"F37109",0.0647
"F2089",-0.7866
"F38029",-0.6742
"F9498",1.0615
"F2110",-0.0648
"F3082",-0.3044
"F26720",-0.824
"F33477",0.559
"F11067",0.8734
"F56566",0.2893
"F13413",-0.8692
"F6901",0.4627
"F33345",0.3529
"F6676",1.3886
"F31645",-0.4128
"F36943",0.0248
"F32788",0.0291
"F51916",-2.8896
"F30851",-0.268
"F49593",-1.3562
"F26616",1.3967
"F23882",0.567
"F55952",1.081
"F54155",-0.2618
"F15141",-0.2681
"F1453",-0.4522
"F54511",-0.7271
"F59178",0.4645
"F705",-0.9551
"F24187",1.1436
"F34237",-0.2225
"F53735",0.2452
"F33090",-0.318
"F42284",-0.6876
"F43833",0.4608
"F63011",-0.1337
"F14800",0.1596
"F43356",-0.0262
"F777",-0.0605
"F810",0.6445
"F58899",0.7543
"F23992",-0.4427
"F59393",1.0136
"F67221",-0.1135
"F18822",0.0717
"F40206",2e-04
"F12021",-0.3898
"F41076",0.9132
"F34444",0.1921
"F3304",0.0407
"F57660",-0.1621
"F13618",-1.0531
"F60698",-0.51
"F8155",-1.0011
"F21834",0.3787
