"","feature","metadata","value","qvalue"
"F36986","F36986","diagnosis","UC",0.914593552675955
"F458","F458","diagnosis","UC",0.914621481240487
"F20562","F20562","diagnosis","UC",0.914728190053059
"F57358","F57358","diagnosis","UC",0.914983882415268
"F57138","F57138","diagnosis","UC",0.914985729220438
"F246","F246","diagnosis","UC",0.915068651855017
"F21254","F21254","diagnosis","UC",0.915070141998822
"F61078","F61078","diagnosis","UC",0.915070141998822
"F56516","F56516","diagnosis","UC",0.915137009307222
"F47357","F47357","diagnosis","UC",0.915145066777639
"F54949","F54949","diagnosis","UC",0.915145066777639
"F10406","F10406","diagnosis","UC",0.915182625421946
"F9996","F9996","diagnosis","UC",0.915188760228525
"F59170","F59170","diagnosis","UC",0.915213994759384
"F9134","F9134","diagnosis","UC",0.915241324748215
"F19382","F19382","diagnosis","UC",0.915241324748215
"F21058","F21058","diagnosis","UC",0.915241324748215
"F53096","F53096","diagnosis","UC",0.915241324748215
"F59168","F59168","diagnosis","UC",0.915241324748215
"F48215","F48215","diagnosis","UC",0.915308158174684
"F33281","F33281","diagnosis","UC",0.915346088572464
"F38544","F38544","diagnosis","UC",0.915346088572464
"F50681","F50681","diagnosis","UC",0.915346088572464
"F6529","F6529","diagnosis","UC",0.915346088572464
"F54506","F54506","diagnosis","UC",0.915373547341339
"F2921","F2921","diagnosis","UC",0.915397278849304
"F53716","F53716","diagnosis","UC",0.915397278849304
"F5966","F5966","diagnosis","UC",0.915397278849304
"F6781","F6781","diagnosis","UC",0.915397278849304
"F32708","F32708","diagnosis","UC",0.915397278849304
"F53291","F53291","diagnosis","UC",0.915397278849304
"F59273","F59273","diagnosis","UC",0.915407350967286
"F48535","F48535","diagnosis","UC",0.915407350967286
"F26376","F26376","diagnosis","UC",0.915407350967286
"F29306","F29306","diagnosis","UC",0.915407350967286
"F53267","F53267","diagnosis","UC",0.91544631084929
"F21761","F21761","diagnosis","UC",0.915701703741326
"F48146","F48146","diagnosis","UC",0.915701703741326
"F55211","F55211","diagnosis","UC",0.915701703741326
"F14258","F14258","diagnosis","UC",0.915706644061986
"F30299","F30299","diagnosis","UC",0.915706644061986
"F22638","F22638","diagnosis","UC",0.915967692120504
"F7459","F7459","diagnosis","UC",0.915967692120504
"F65097","F65097","diagnosis","UC",0.915979289608132
"F7273","F7273","diagnosis","UC",0.916024904170175
"F7028","F7028","diagnosis","UC",0.916024904170175
"F53597","F53597","diagnosis","UC",0.916024904170175
"F13685","F13685","diagnosis","UC",0.916061730703857
"F49802","F49802","diagnosis","UC",0.916061730703857
"F54921","F54921","diagnosis","UC",0.916061730703857
"F31105","F31105","diagnosis","UC",0.916133862352662
"F48913","F48913","diagnosis","UC",0.91614737828521
"F46997","F46997","diagnosis","UC",0.916174789904761
"F48390","F48390","diagnosis","UC",0.916196370170953
"F38203","F38203","diagnosis","UC",0.916301830732532
"F3458","F3458","diagnosis","UC",0.916359599622283
"F57324","F57324","diagnosis","UC",0.916359599622283
"F52270","F52270","diagnosis","UC",0.91639340414052
"F25821","F25821","diagnosis","UC",0.916581590620982
"F5758","F5758","diagnosis","UC",0.916581590620982
"F32178","F32178","diagnosis","UC",0.916581590620982
"F25715","F25715","diagnosis","UC",0.916619563326895
"F26638","F26638","diagnosis","UC",0.916619563326895
"F42530","F42530","diagnosis","UC",0.916619563326895
"F1227","F1227","diagnosis","UC",0.916649810342069
"F59555","F59555","diagnosis","UC",0.916797772899135
"F48926","F48926","diagnosis","UC",0.916797772899135
"F64488","F64488","diagnosis","UC",0.916921825175708
"F33340","F33340","diagnosis","UC",0.916921825175708
"F9019","F9019","diagnosis","UC",0.917003791970834
"F19752","F19752","diagnosis","UC",0.917032041469762
"F46992","F46992","diagnosis","UC",0.917094801704297
"F62047","F62047","diagnosis","UC",0.917094801704297
"F58636","F58636","diagnosis","UC",0.917094801704297
"F21401","F21401","diagnosis","UC",0.917172509793607
"F33659","F33659","diagnosis","UC",0.917214204682111
"F35657","F35657","diagnosis","UC",0.917292399496166
"F7401","F7401","diagnosis","UC",0.917292399496166
"F16279","F16279","diagnosis","UC",0.917332228696068
"F50940","F50940","diagnosis","UC",0.917332228696068
"F26536","F26536","diagnosis","UC",0.917332228696068
"F39199","F39199","diagnosis","UC",0.917332228696068
"F56281","F56281","diagnosis","UC",0.917344687541778
"F31003","F31003","diagnosis","UC",0.917525510084768
"F59246","F59246","diagnosis","UC",0.917558719896818
"F16795","F16795","diagnosis","UC",0.917565650045292
"F47882","F47882","diagnosis","UC",0.917571156845786
"F6136","F6136","diagnosis","UC",0.917599809090666
"F5660","F5660","diagnosis","UC",0.917622773163637
"F7176","F7176","diagnosis","UC",0.917643052394266
"F55369","F55369","diagnosis","UC",0.917643052394266
"F24536","F24536","diagnosis","UC",0.917643052394266
"F52189","F52189","diagnosis","UC",0.917643052394266
"F20869","F20869","diagnosis","UC",0.917643052394266
"F54","F54","diagnosis","UC",0.917656081734313
"F59156","F59156","diagnosis","UC",0.917687883449145
"F11548","F11548","diagnosis","UC",0.917721303095186
"F5276","F5276","diagnosis","UC",0.917722790019363
"F20316","F20316","diagnosis","UC",0.9177451515942
"F1971","F1971","diagnosis","UC",0.9177451515942
"F52979","F52979","diagnosis","UC",0.917790459552769
"F55549","F55549","diagnosis","UC",0.917790459552769
"F6120","F6120","diagnosis","UC",0.917801350409066
"F4787","F4787","diagnosis","UC",0.917814602752366
"F53202","F53202","diagnosis","UC",0.917923810275109
"F3966","F3966","diagnosis","UC",0.917923810275109
"F48095","F48095","diagnosis","UC",0.917930652331767
"F11844","F11844","diagnosis","UC",0.917930652331767
"F18219","F18219","diagnosis","UC",0.918032690782098
"F47431","F47431","diagnosis","UC",0.918032690782098
"F58229","F58229","diagnosis","UC",0.918032690782098
"F17068","F17068","diagnosis","UC",0.918032690782098
"F6455","F6455","diagnosis","UC",0.918032690782098
"F53524","F53524","diagnosis","UC",0.918032690782098
"F43320","F43320","diagnosis","UC",0.918080749778166
"F51655","F51655","diagnosis","UC",0.91815198241622
"F27169","F27169","diagnosis","UC",0.918159203424729
"F23279","F23279","diagnosis","UC",0.91819103646145
"F24533","F24533","diagnosis","UC",0.918291496403107
"F30203","F30203","diagnosis","UC",0.918294229844391
"F28711","F28711","diagnosis","UC",0.918294229844391
"F3165","F3165","diagnosis","UC",0.918320011776708
"F53733","F53733","diagnosis","UC",0.918320011776708
"F57282","F57282","diagnosis","UC",0.918320011776708
"F37079","F37079","diagnosis","UC",0.918362840124702
"F31072","F31072","diagnosis","UC",0.918386826200934
"F53099","F53099","diagnosis","UC",0.918478239892001
"F53221","F53221","diagnosis","UC",0.91856657720153
"F53355","F53355","diagnosis","UC",0.918611196954362
"F41997","F41997","diagnosis","UC",0.91864567139811
"F30430","F30430","diagnosis","UC",0.918830889692163
"F36396","F36396","diagnosis","UC",0.918830889692163
"F30138","F30138","diagnosis","UC",0.918921089849719
"F60044","F60044","diagnosis","UC",0.918999085757252
"F54601","F54601","diagnosis","UC",0.91905052179831
"F7339","F7339","diagnosis","UC",0.919158181657413
"F62976","F62976","diagnosis","UC",0.919158181657413
"F7008","F7008","diagnosis","UC",0.919158181657413
"F54638","F54638","diagnosis","UC",0.919158181657413
"F19056","F19056","diagnosis","UC",0.919210884442882
"F1855","F1855","diagnosis","UC",0.919227944072375
"F52099","F52099","diagnosis","UC",0.919227944072375
"F5591","F5591","diagnosis","UC",0.919311304771181
"F27642","F27642","diagnosis","UC",0.919358024706977
"F55514","F55514","diagnosis","UC",0.919429695322373
"F50599","F50599","diagnosis","UC",0.919444110523155
"F25194","F25194","diagnosis","UC",0.919503705352449
"F19426","F19426","diagnosis","UC",0.919503705352449
"F3381","F3381","diagnosis","UC",0.919503705352449
"F47179","F47179","diagnosis","UC",0.919503705352449
"F7675","F7675","diagnosis","UC",0.919503705352449
"F22615","F22615","diagnosis","UC",0.919503705352449
"F38402","F38402","diagnosis","UC",0.919503705352449
"F46245","F46245","diagnosis","UC",0.919503705352449
"F5123","F5123","diagnosis","UC",0.919503705352449
"F52793","F52793","diagnosis","UC",0.919503705352449
"F50706","F50706","diagnosis","UC",0.919533277529218
"F24930","F24930","diagnosis","UC",0.91963666351605
"F47238","F47238","diagnosis","UC",0.919687356252723
"F10593","F10593","diagnosis","UC",0.919734740861327
"F12507","F12507","diagnosis","UC",0.919735232523496
"F149","F149","diagnosis","UC",0.919735232523496
"F56367","F56367","diagnosis","UC",0.919735232523496
"F435","F435","diagnosis","UC",0.919753684708178
"F59019","F59019","diagnosis","UC",0.919753684708178
"F66250","F66250","diagnosis","UC",0.919753684708178
"F57147","F57147","diagnosis","UC",0.919810928819277
"F18386","F18386","diagnosis","UC",0.919812992755949
"F19256","F19256","diagnosis","UC",0.919876717356411
"F4194","F4194","diagnosis","UC",0.919876717356411
"F54843","F54843","diagnosis","UC",0.920056782328278
"F40021","F40021","diagnosis","UC",0.920056782328278
"F55247","F55247","diagnosis","UC",0.920056782328278
"F49496","F49496","diagnosis","UC",0.920140242968431
"F5994","F5994","diagnosis","UC",0.920151118969222
"F7388","F7388","diagnosis","UC",0.920151118969222
"F8337","F8337","diagnosis","UC",0.920151118969222
"F22137","F22137","diagnosis","UC",0.920151118969222
"F53131","F53131","diagnosis","UC",0.920151118969222
"F48403","F48403","diagnosis","UC",0.920280525815201
"F42859","F42859","diagnosis","UC",0.920322534104065
"F7131","F7131","diagnosis","UC",0.920373694034564
"F47092","F47092","diagnosis","UC",0.920373694034564
"F48501","F48501","diagnosis","UC",0.920373694034564
"F33090","F33090","diagnosis","UC",0.920373694034564
"F27657","F27657","diagnosis","UC",0.920403784294579
"F7412","F7412","diagnosis","UC",0.920436425572065
"F50064","F50064","diagnosis","UC",0.920575274944131
"F5408","F5408","diagnosis","UC",0.920746419839035
"F54405","F54405","diagnosis","UC",0.920746419839035
"F8120","F8120","diagnosis","UC",0.920804163992485
"F25492","F25492","diagnosis","UC",0.920921748203874
"F48002","F48002","diagnosis","UC",0.920923507847508
"F54658","F54658","diagnosis","UC",0.920934790230047
"F1917","F1917","diagnosis","UC",0.920941934491647
"F49080","F49080","diagnosis","UC",0.920998459798296
"F318","F318","diagnosis","UC",0.921003703889908
"F54067","F54067","diagnosis","UC",0.921016918181822
"F33161","F33161","diagnosis","UC",0.921043152730044
"F48630","F48630","diagnosis","UC",0.921043152730044
"F36751","F36751","diagnosis","UC",0.921117809983816
"F10586","F10586","diagnosis","UC",0.921133815996649
"F51175","F51175","diagnosis","UC",0.921133815996649
"F39610","F39610","diagnosis","UC",0.921133815996649
"F31801","F31801","diagnosis","UC",0.921135558630082
"F15888","F15888","diagnosis","UC",0.921145275431101
"F27103","F27103","diagnosis","UC",0.921145275431101
"F67210","F67210","diagnosis","UC",0.921145275431101
"F61478","F61478","diagnosis","UC",0.92118451112741
"F11031","F11031","diagnosis","UC",0.92128198330293
"F53989","F53989","diagnosis","UC",0.921263507768483
"F28170","F28170","diagnosis","UC",0.921309660598728
"F51157","F51157","diagnosis","UC",0.92137274969976
"F42325","F42325","diagnosis","UC",0.921387424093437
"F7204","F7204","diagnosis","UC",0.921387424093437
"F7152","F7152","diagnosis","UC",0.921440377993149
"F26317","F26317","diagnosis","UC",0.921440377993149
"F38540","F38540","diagnosis","UC",0.921473115422849
"F15143","F15143","diagnosis","UC",0.921473115422849
"F65956","F65956","diagnosis","UC",0.921473115422849
"F37146","F37146","diagnosis","UC",0.921541457403458
"F23896","F23896","diagnosis","UC",0.921541457403458
"F58836","F58836","diagnosis","UC",0.921606338262957
"F16489","F16489","diagnosis","UC",0.921660901356023
"F39078","F39078","diagnosis","UC",0.921675803827087
"F32016","F32016","diagnosis","UC",0.921691876728918
"F35501","F35501","diagnosis","UC",0.921691876728918
"F28622","F28622","diagnosis","UC",0.921733177816753
"F30537","F30537","diagnosis","UC",0.921835934135464
"F54479","F54479","diagnosis","UC",0.921835934135464
"F54815","F54815","diagnosis","UC",0.921835934135464
"F55920","F55920","diagnosis","UC",0.921857248473221
"F36769","F36769","diagnosis","UC",0.921857248473221
"F7078","F7078","diagnosis","UC",0.921857248473221
"F32527","F32527","diagnosis","UC",0.921857248473221
"F50804","F50804","diagnosis","UC",0.921857248473221
"F59077","F59077","diagnosis","UC",0.921857248473221
"F45993","F45993","diagnosis","UC",0.921857248473221
"F14034","F14034","diagnosis","UC",0.921857248473221
"F49777","F49777","diagnosis","UC",0.921885575754491
"F58804","F58804","diagnosis","UC",0.921950660805963
"F43879","F43879","diagnosis","UC",0.92197592498772
"F49643","F49643","diagnosis","UC",0.922008430550871
"F48585","F48585","diagnosis","UC",0.922076696443306
"F7672","F7672","diagnosis","UC",0.922096982838422
"F32084","F32084","diagnosis","UC",0.922110609922753
"F38747","F38747","diagnosis","UC",0.922133870934469
"F32534","F32534","diagnosis","UC",0.922133870934469
"F57531","F57531","diagnosis","UC",0.92215845513466
"F7948","F7948","diagnosis","UC",0.92215845513466
"F33505","F33505","diagnosis","UC",0.92215845513466
"F44525","F44525","diagnosis","UC",0.92215845513466
"F44728","F44728","diagnosis","UC",0.92215845513466
"F49127","F49127","diagnosis","UC",0.92215845513466
"F57158","F57158","diagnosis","UC",0.922191794988874
"F38198","F38198","diagnosis","UC",0.92223234908062
"F39742","F39742","diagnosis","UC",0.922238879919322
"F47659","F47659","diagnosis","UC",0.922238879919322
"F50493","F50493","diagnosis","UC",0.922238879919322
"F27345","F27345","diagnosis","UC",0.922310925318593
"F49181","F49181","diagnosis","UC",0.92240005071239
"F58693","F58693","diagnosis","UC",0.92240005071239
"F52536","F52536","diagnosis","UC",0.922454374220212
"F54061","F54061","diagnosis","UC",0.92246097525793
"F23317","F23317","diagnosis","UC",0.92246097525793
"F63645","F63645","diagnosis","UC",0.92246097525793
"F4974","F4974","diagnosis","UC",0.922488493371309
"F46958","F46958","diagnosis","UC",0.922533954024829
"F20240","F20240","diagnosis","UC",0.922586335424621
"F30953","F30953","diagnosis","UC",0.922586335424621
"F29468","F29468","diagnosis","UC",0.922624015542829
"F53408","F53408","diagnosis","UC",0.922700695812591
"F55311","F55311","diagnosis","UC",0.922700695812591
"F59009","F59009","diagnosis","UC",0.922739802846048
"F52276","F52276","diagnosis","UC",0.922818024038359
"F53553","F53553","diagnosis","UC",0.922818024038359
"F40221","F40221","diagnosis","UC",0.922818024038359
"F16159","F16159","diagnosis","UC",0.922818024038359
"F43915","F43915","diagnosis","UC",0.922818024038359
"F11914","F11914","diagnosis","UC",0.922883805644369
"F4841","F4841","diagnosis","UC",0.922894818150724
"F46949","F46949","diagnosis","UC",0.923031104920519
"F40152","F40152","diagnosis","UC",0.923080756498221
"F50189","F50189","diagnosis","UC",0.923080756498221
"F49677","F49677","diagnosis","UC",0.923080756498221
"F10473","F10473","diagnosis","UC",0.923080756498221
"F7319","F7319","diagnosis","UC",0.923080756498221
"F11152","F11152","diagnosis","UC",0.923080756498221
"F5016","F5016","diagnosis","UC",0.923080756498221
"F49110","F49110","diagnosis","UC",0.923080756498221
"F55618","F55618","diagnosis","UC",0.923080756498221
"F13950","F13950","diagnosis","UC",0.923120012269603
"F59111","F59111","diagnosis","UC",0.923239059738396
"F49803","F49803","diagnosis","UC",0.92338899390489
"F18589","F18589","diagnosis","UC",0.923393092068324
"F57056","F57056","diagnosis","UC",0.923428487817018
"F8797","F8797","diagnosis","UC",0.923456092112577
"F29986","F29986","diagnosis","UC",0.923466222182128
"F50292","F50292","diagnosis","UC",0.923479629439048
"F3388","F3388","diagnosis","UC",0.923522139815189
"F11327","F11327","diagnosis","UC",0.923582938429346
"F32376","F32376","diagnosis","UC",0.92364111204567
"F52904","F52904","diagnosis","UC",0.923693609523887
"F43593","F43593","diagnosis","UC",0.923709497842522
"F54232","F54232","diagnosis","UC",0.923709497842522
"F49543","F49543","diagnosis","UC",0.923865363322105
"F46683","F46683","diagnosis","UC",0.923918906421075
"F3583","F3583","diagnosis","UC",0.924044167374155
"F8223","F8223","diagnosis","UC",0.924052305625264
"F54169","F54169","diagnosis","UC",0.924094449329656
"F17965","F17965","diagnosis","UC",0.924094449329656
"F10273","F10273","diagnosis","UC",0.924109937193621
"F21283","F21283","diagnosis","UC",0.924137975795473
"F35342","F35342","diagnosis","UC",0.924156582462052
"F43304","F43304","diagnosis","UC",0.924156582462052
"F4244","F4244","diagnosis","UC",0.92420436324867
"F57309","F57309","diagnosis","UC",0.92420436324867
"F25659","F25659","diagnosis","UC",0.924227156447171
"F48743","F48743","diagnosis","UC",0.924277066380212
"F17255","F17255","diagnosis","UC",0.924278340971784
